idx,y,x8,x9,x10,x11,x12
385,7.2,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,2.5426103290159703
331,17.1,-0.981871187861867,-0.6184818904591101,-0.7185093480639199,0.4090697612770427,-0.03123670630090943
148,17.8,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,0.0034609655381915407,2.193922672980115
43,24.7,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.41388930948457964,-0.7300123704048936
35,18.9,-0.5224843907669944,-0.7668171686766844,0.34387304207301017,0.4406158949991029,-0.4163335151758507
343,23.9,-0.5224843907669944,-0.2268767559647137,-0.39517557715267904,0.4406158949991029,-0.7664215232439792
59,19.6,-0.17794429294583997,-0.7371501130331696,0.5748257355810383,0.4406158949991029,-0.4807497086603862
392,9.7,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,1.8242297364601712
318,23.1,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.4221044484746995,-0.3211095769813198
339,19.0,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.4406158949991029,-0.40793140298221553
378,13.1,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,1.5455596820379414
61,16.0,-0.17794429294583997,-0.7371501130331696,0.5748257355810383,0.23447067394036186,0.2502340521858658
12,21.7,-0.5224843907669944,-0.5769480125581892,-1.5037485059912152,0.37051337561674696,0.4280787602844752
254,21.9,-0.981871187861867,-0.5532143680433773,-0.949462041571948,0.39669228519859545,-0.8518429972126024
94,20.6,-0.6373310900407125,-0.8202178688350111,-0.1180323449430462,0.4406158949991029,-0.28890148023905193
165,25.0,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-1.2762386187494137,-0.3981289387563079
239,23.3,-0.4076376914932763,-0.6422155349739219,-0.8570809641687354,0.29690573026527267,-0.7398148346308013
355,20.6,-0.6373310900407125,-0.4404795565980208,1.6372081257179683,0.21212549588723623,-0.9918782004398538
296,27.1,-0.6373310900407125,-0.7074830573896547,-1.13422419637837,0.39625414445245616,-0.7370141305662563
363,16.8,1.6596028954336504,1.5294129381313668,0.8057784290890666,-0.039805433143106285,0.2782410928313162
102,18.6,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,-3.131326537905014,-0.2833000721099618
185,29.6,-0.7521777893144307,-1.2770905257451401,-0.3027944997494681,0.33338094738140533,0.06958864002271165
196,33.3,-0.8670244885881488,-0.47014661224153564,-2.7047025122329615,0.4406158949991029,-1.2005306532484583
152,15.3,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-0.1467117752012,-0.07464761930135742
389,11.5,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,1.1478597048725474
56,24.7,-0.8670244885881488,-0.5650811903007833,-0.5337471932574963,0.4406158949991029,-0.9638711597944036
291,37.3,-0.6373310900407125,-0.9685531470525856,0.34387304207301017,0.4406158949991029,-1.273348958926629
405,5.0,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.30994041746293016,1.4461346877465926
86,22.5,-0.7521777893144307,-0.9566863247951796,0.020539271161771046,0.4306481930244245,0.028978431086808625
188,29.8,-0.5224843907669944,-0.060741244361030435,-1.5037485059912152,0.28660942273098916,-1.1333137556993775
216,23.3,-0.5224843907669944,-0.7846174020627933,-0.949462041571948,0.39570646851978136,0.12000131318452206
48,14.4,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.4406158949991029,2.5426103290159703
106,19.5,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,0.42714306705530675,0.8411826098048667
192,36.4,-0.5224843907669944,-0.060741244361030435,-1.5037485059912152,0.37040384043021213,-1.3699732491534327
335,21.1,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.4406158949991029,-0.6501923045653605
45,19.3,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.4406158949991029,-0.3421148574654073
200,32.9,-0.7521777893144307,-0.037007599846218535,-0.6723188093623135,0.3026015599650896,-1.1487176280543752
73,23.4,-0.6373310900407125,-0.612548479330407,0.34387304207301017,0.22450297196568342,-0.7160088500821686
197,30.3,-0.8670244885881488,-0.47014661224153564,-2.7047025122329615,-0.02589446445317018,-0.5661711826290097
203,48.5,-0.6373310900407125,-1.0931547807553479,-1.7347011994992434,0.3954873981467111,-1.2383401581198161
221,21.7,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.42243305403430464,1.2332811788411706
8,16.5,-0.5224843907669944,-0.5769480125581892,-1.5037485059912152,0.32812325842772844,2.4193793501759897
32,13.2,-0.6373310900407125,-0.6006816570730011,1.175302738701912,-1.3590472197698218,2.1085011990114917
399,6.3,1.6596028954336504,1.5294129381313668,0.8057784290890666,-0.20279379070708434,2.4249807583050798
215,25.0,-0.6373310900407125,-0.7786839909340904,0.06672980986337734,0.4047978890021805,-0.44574090785357334
99,33.2,-0.8670244885881488,-0.7846174020627933,-0.21041342234625715,0.4406158949991029,-0.9050563744389579
401,7.2,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,1.073641047162104
277,33.1,-0.6373310900407125,-0.9151524468942588,-0.39517557715267904,0.40282625564455166,-1.1893278369902782
320,23.8,-0.5224843907669944,-0.7193498796470607,0.5286351968794337,0.4406158949991029,-0.763620819179434
19,18.2,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.3754424590108188,-0.19227719001224855
369,50.0,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.2043484976432557,-1.2495429743779962
156,13.1,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-2.936025300313231,0.4882938976721933
337,18.5,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.4177230410133025,-0.2931025363358694
31,14.5,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.21968342375814648,0.05418476766771383
227,31.6,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.16874956201940294,-0.8812503898903252
2,34.7,-0.8670244885881488,-0.9863533804386945,-0.3027944997494681,0.3960350740793859,-1.207532413409821
179,37.2,-0.7521777893144307,-1.2770905257451401,-0.3027944997494681,0.4406158949991029,-1.066096858150297
146,15.6,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-2.052733556095543,0.5597118513180912
237,31.5,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.36580336259574486,-1.1095077711507448
287,23.2,-0.4076376914932763,-0.6837494128748427,-0.8570809641687354,0.4406158949991029,-0.7720229313730692
263,31.0,-0.5224843907669944,-0.855818335607229,-2.519940357426539,0.40249765008494715,-0.196478246109066
27,14.8,-0.6373310900407125,-0.6006816570730011,1.175302738701912,-0.550896613515097,0.64793402935126
294,21.7,-0.6373310900407125,-0.7074830573896547,-1.13422419637837,0.4406158949991029,-0.3155081688522296
297,20.3,-0.6373310900407125,-0.7074830573896547,-1.13422419637837,0.4406158949991029,0.44628333670401776
226,37.6,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.33633839741784827,-1.3335640963143471
93,25.0,-0.6373310900407125,-0.8202178688350111,-0.1180323449430462,0.4343723893666119,-0.9022556703744129
111,22.8,-0.4076376914932763,0.1409947340148707,-0.3027944997494681,0.42626678556302683,-0.34911661762677
330,19.8,-0.6373310900407125,0.12912791175746474,-0.7185093480639199,0.13030271154564207,-0.498954285079929
108,19.8,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,0.42243305403430464,-0.053642338817269666
293,23.9,-0.6373310900407125,-0.7074830573896547,-1.13422419637837,0.4406158949991029,-0.5703722387258272
191,30.5,-0.5224843907669944,-0.060741244361030435,-1.5037485059912152,0.3618600958804872,-1.1151091792798349
371,50.0,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.10379519640418847,-0.43733879565993844
65,23.5,-0.6373310900407125,-0.4226793232119119,-1.0880336576767635,0.4406158949991029,-1.1179098833443801
167,23.8,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-1.4137052778507524,-0.0718469152368122
213,28.1,-0.6373310900407125,-0.7786839909340904,0.06672980986337734,0.31914137313186414,-0.45834407614402595
275,32.0,-0.6373310900407125,-0.9151524468942588,-0.39517557715267904,0.4406158949991029,-1.3545693767984348
346,17.2,-0.7521777893144307,-0.33367815628136727,0.15911088726658829,0.08692677767780942,0.0023717424736309323
52,25.0,-0.6373310900407125,-0.9804199693099914,-0.7646998867655245,0.4406158949991029,-1.0324884093757567
397,8.5,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.3989925241158294,1.0176269658712036
28,18.4,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.34247236786380447,0.02057631889317372
367,23.1,1.6596028954336504,1.5294129381313668,0.8057784290890666,-2.467324237130259,0.09479497660361685
142,13.4,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,0.4406158949991029,1.983869868139238
157,41.3,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,0.07400162566668742,-1.1291126996025602
202,42.3,-0.8670244885881488,-0.3574118007961792,-1.7347011994992434,0.42396654664579353,-1.3363648003788922
117,19.2,-0.4076376914932763,0.1409947340148707,-0.3027944997494681,0.41443698541725443,-0.3295116891749547
383,12.3,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,1.6673903088456496
82,24.8,-0.6373310900407125,-0.7549503464192785,0.25149196466979923,0.4406158949991029,-0.8308377167285148
119,19.3,-0.4076376914932763,0.1409947340148707,-0.3027944997494681,0.3814668942702401,0.13400483350724715
10,15.0,-0.5224843907669944,-0.5769480125581892,-1.5037485059912152,0.3926394832968029,1.0918456235816465
22,15.2,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.4406158949991029,0.8495847219985015
384,8.8,1.6596028954336504,1.5294129381313668,0.8057784290890666,-0.7759914218443814,2.517403992435065
204,50.0,-0.6373310900407125,-1.0931547807553479,-1.7347011994992434,0.37106105154942176,-1.36857289712116
356,17.8,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.23063694241163962,0.6927452943839804
112,18.8,-0.4076376914932763,0.1409947340148707,-0.3027944997494681,0.41925653362479137,0.4980963618981009
281,35.4,-0.5224843907669944,-1.1406220697849718,-1.6423201220960317,0.3894629628872903,-1.1291126996025602
69,20.9,-0.6373310900407125,-0.3752120341822881,0.20530142596819292,0.4406158949991029,-0.5409648460481045
38,24.7,-0.5224843907669944,-0.7668171686766844,0.34387304207301017,0.402607185271482,-0.3533176737235874
72,22.8,-0.6373310900407125,-0.612548479330407,0.34387304207301017,0.37500431826467945,-0.9988799606012164
24,15.6,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.4124653520596256,0.5106995301885535
295,28.6,-0.6373310900407125,-0.7074830573896547,-1.13422419637837,0.4406158949991029,-0.8938535581807779
155,15.6,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-2.942816481878397,0.3314544700576716
375,15.0,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,0.11019884895861443
308,22.8,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.4406158949991029,-1.1361144597639226
126,15.7,-0.8670244885881488,-1.3067575813886552,0.2976825033714055,0.028654058441225917,2.0454853575592287
274,32.4,-0.6373310900407125,-0.9151524468942588,-0.39517557715267904,0.4406158949991029,-1.2775500150234467
283,50.0,-0.981871187861867,-1.2474234701016254,-2.242797125216905,0.4255000392572824,-1.3293630402175296
300,24.8,-0.5224843907669944,-0.2980776895091494,-1.6885106607976372,0.37445664233200465,-0.9218605988262281
70,24.2,-0.6373310900407125,-0.612548479330407,0.34387304207301017,0.29635805433259854,-0.8308377167285148
20,13.6,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.21793086077358728,1.1716656894211799
314,23.8,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.4273621374283764,-0.4723475964667513
189,34.9,-0.5224843907669944,-0.060741244361030435,-1.5037485059912152,0.4406158949991029,-1.017084537020759
173,23.6,-0.5224843907669944,-0.6659491794887338,-0.8570809641687354,0.42528096888421274,-0.5059560452412917
101,26.5,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,0.426157250376492,-0.697804273662626
362,20.8,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.2641547094913287,-0.3449155615299525
50,19.7,-0.6373310900407125,-0.9804199693099914,-0.7646998867655245,0.4259381800034224,0.11159920099088691
13,20.4,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.4406158949991029,-0.6151835037585477
85,26.6,-0.7521777893144307,-0.9566863247951796,0.020539271161771046,0.3902297091930348,-0.8574444053416924
198,34.6,-0.8670244885881488,-0.47014661224153564,-2.7047025122329615,0.3891343573276852,-0.8448412370512398
242,22.2,-0.4076376914932763,-0.6422155349739219,-0.8570809641687354,0.17608841951724352,-0.20067930220588345
201,24.1,-0.8670244885881488,-0.3574118007961792,-1.7347011994992434,0.4063313816136694,-0.7314127224371663
51,20.5,-0.6373310900407125,-0.9804199693099914,-0.7646998867655245,0.4085220853443685,-0.45134231598266356
105,19.5,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,0.4093983668366478,0.534505514737186
324,25.0,-0.5224843907669944,-0.7193498796470607,0.5286351968794337,0.4406158949991029,-0.9148588386648655
178,29.9,-0.5224843907669944,-0.6659491794887338,-0.8570809641687354,0.3789475849799365,-0.8028306760830645
229,31.5,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.2592256260972563,-1.245341918281179
258,36.0,-0.5224843907669944,-0.855818335607229,-2.519940357426539,0.29153850612506155,-0.6810000492753557
218,21.5,-0.5224843907669944,-0.7846174020627933,-0.949462041571948,0.4406158949991029,0.7375565594167008
348,24.5,-0.6373310900407125,-0.7608837575479814,-0.6723188093623135,0.37533292382428396,-0.9330634150844082
358,22.7,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.42451422257846827,-0.16427014936679812
42,25.3,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.29241478761734085,-0.9582697516653136
60,18.7,-0.17794429294583997,-0.7371501130331696,0.5748257355810383,0.42100909660935054,0.06958864002271165
88,23.6,-0.8670244885881488,-0.8202178688350111,-0.3027944997494681,0.4406158949991029,-1.0016806646657614
386,10.5,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,2.188321264851025
233,48.3,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.24400023516890093,-1.218735229668001
326,23.0,-0.5224843907669944,-0.7193498796470607,0.5286351968794337,0.4406158949991029,-0.910657782568048
182,37.9,-0.7521777893144307,-1.2770905257451401,-0.3027944997494681,0.41016511314239223,-1.0969046028602922
246,24.3,-0.2927909922195581,-0.4642132011128327,0.2976825033714055,0.36700824964762924,-0.48915182085402137
122,20.5,-0.8670244885881488,-1.3067575813886552,0.2976825033714055,0.23458020912689667,0.7389569114489731
230,24.3,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.23742812397680543,-0.1404641648181654
234,29.0,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.03862176041590434,-0.6445908964362703
63,25.0,-0.17794429294583997,-0.7371501130331696,0.5748257355810383,0.426157250376492,-0.4415398517567559
78,21.2,-0.5224843907669944,-0.060741244361030435,0.112920348564982,0.3256039491374248,-0.04383987459136203
30,12.7,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.03829315485629984,1.3929213105202374
271,25.2,-0.7521777893144307,-1.099088191884051,0.06672980986337734,0.4406158949991029,-0.8490422931480575
96,21.4,-0.8670244885881488,-0.7846174020627933,-0.21041342234625715,0.3850815554258927,-0.1838750778186134
17,17.5,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.32943768066614765,0.2824421489281337
21,19.6,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.39274901848333776,0.16481257821724254
282,46.0,-0.5224843907669944,-1.1406220697849718,-1.6423201220960317,0.22340762010033385,-1.3503683207016173
247,20.5,-0.2927909922195581,-0.4642132011128327,0.2976825033714055,0.21322084775258515,-0.35051696965904244
6,22.9,-0.5224843907669944,-0.5769480125581892,-1.5037485059912152,0.42637632074956233,-0.03123670630090943
150,21.5,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,0.17663609544991832,0.20262208308860036
388,10.2,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.17795051768833753,2.516003640402793
341,32.7,-0.981871187861867,-0.7371501130331696,-1.365176889886398,0.416956294707558,-1.003081016698034
334,20.7,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.3584645050979043,-0.8266366606316972
109,19.4,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,0.3785094442337972,0.405673127768115
244,17.6,-0.2927909922195581,-0.4642132011128327,0.2976825033714055,0.1732405046673354,-0.021434242075001792
29,21.0,-0.6373310900407125,-0.6006816570730011,1.175302738701912,0.2580207390453725,-0.09425254775317245
351,24.1,-0.6373310900407125,0.016393100312108236,-0.0718418062414399,0.15450998776986172,-1.003081016698034
333,22.2,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.3618600958804872,-0.9764743280848562
79,20.3,-0.5224843907669944,-0.060741244361030435,0.112920348564982,0.43141493933016895,-0.4975539330476565
57,31.6,-0.5224843907669944,-0.9032856246368528,-1.5499390446928207,0.3968018203851303,-1.218735229668001
80,28.0,-0.6373310900407125,-0.7549503464192785,0.25149196466979923,0.4406158949991029,-1.0310880573434842
206,24.4,-0.6373310900407125,-0.7786839909340904,0.06672980986337734,0.4183802521325121,-0.2356881030126963
307,28.2,-0.2927909922195581,-1.105021603012754,-0.025651267539835248,0.4406158949991029,-0.717409202114441
120,22.0,-0.8670244885881488,-1.3067575813886552,0.2976825033714055,0.35572612543453097,0.24043158795995817
270,21.1,-0.7521777893144307,-1.099088191884051,0.06672980986337734,0.3502493661077844,0.048583359538623895
267,50.0,-0.5224843907669944,-0.855818335607229,-2.519940357426539,0.305230404441928,-0.7300123704048936
171,19.1,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-0.09358720973175794,-0.08725078759181003
280,45.4,-0.5224843907669944,-1.1406220697849718,-1.6423201220960317,0.33557165111210385,-1.245341918281179
55,35.4,-0.5224843907669944,-1.081287958497942,-0.2566039610478634,0.4299909819052149,-1.098304954892565
370,50.0,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.3874913295296615,-1.35737008086298
336,19.5,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.4406158949991029,-0.3995292907885804
276,33.2,-0.6373310900407125,-0.9151524468942588,-0.39517557715267904,0.35682147729988056,-0.9246613028907732
7,27.1,-0.5224843907669944,-0.5769480125581892,-1.5037485059912152,0.4406158949991029,0.9097998593862197
163,50.0,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,0.3480586623770859,-1.3069574077011694
41,26.6,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.3147599656704671,-1.0941038987957474
305,28.4,-0.2927909922195581,-1.105021603012754,-0.025651267539835248,0.40184043896573757,-0.5213599175962892
309,20.3,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.4333865726877978,-0.37572330623994765
49,19.4,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.4406158949991029,0.4966960098658282
133,18.4,-0.6373310900407125,0.17066178965838558,1.267683816105123,0.35068750685392436,0.3328548220899441
316,17.8,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.3727040793474455,0.7949709927398735
98,43.8,-0.8670244885881488,-0.7846174020627933,-0.21041342234625715,0.4037025371368309,-1.2719486068943566
123,17.3,-0.8670244885881488,-1.3067575813886552,0.2976825033714055,0.14936183400272027,1.7864202315888134
347,23.1,-0.6373310900407125,-0.33961156741007026,-0.2566039610478634,0.39165366661798884,-0.8812503898903252
187,32.0,-0.5224843907669944,-0.060741244361030435,-1.5037485059912152,0.407426733479019,-0.8364391248576049
199,34.9,-0.7521777893144307,-0.037007599846218535,-0.6723188093623135,0.4406158949991029,-1.1333137556993775
364,21.9,1.6596028954336504,1.5294129381313668,0.8057784290890666,-0.023265619976331725,-1.0310880573434842
251,24.8,-0.2927909922195581,-0.4642132011128327,0.2976825033714055,0.22340762010033385,-1.2691479028298116
298,22.5,-0.5224843907669944,-0.2980776895091494,-1.6885106607976372,0.1266880503899895,-1.0758993223762046
47,16.6,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.39504925740057173,0.860787538256682
195,50.0,-0.6373310900407125,-0.9092190357655557,-1.87327281560406,0.41137000019427666,-1.3559697288307073
317,19.8,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.4406158949991029,0.4602868570267429
292,27.9,-0.6373310900407125,-0.9685531470525856,0.34387304207301017,0.4406158949991029,-1.1137088272475624
139,17.8,-0.6373310900407125,0.17066178965838558,1.267683816105123,0.4406158949991029,0.8131755691594165
110,21.7,-0.5224843907669944,-0.14380900016287207,1.1291122000003058,0.4032643963906916,0.048583359538623895
113,18.7,-0.4076376914932763,0.1409947340148707,-0.3027944997494681,0.4406158949991029,0.621327340738082
141,14.4,-0.6373310900407125,0.17066178965838558,1.267683816105123,0.4406158949991029,3.046737060634076
402,12.1,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.21289224219298067,1.0722406951298313
84,23.9,-0.7521777893144307,-0.9566863247951796,0.020539271161771046,0.4406158949991029,-0.42473562736948584
240,22.0,-0.4076376914932763,-0.6422155349739219,-0.8570809641687354,0.37872851460686685,-0.1782736696895232
131,19.6,-0.6373310900407125,0.17066178965838558,1.267683816105123,0.4406158949991029,-0.05504269084954215
130,19.2,-0.6373310900407125,0.17066178965838558,1.267683816105123,0.4202423503036061,-0.007430721752276704
327,22.2,-0.5224843907669944,-0.7193498796470607,0.5286351968794337,0.4406158949991029,0.01917596686090099
340,18.7,-0.5224843907669944,-1.0931547807553479,0.8057784290890666,0.4406158949991029,-0.47094724443447883
44,21.2,-0.7521777893144307,-1.0397540805970211,-0.2566039610478634,0.35835496991136945,-0.43453809159539325
268,43.5,-0.5224843907669944,-0.855818335607229,-2.519940357426539,0.36832267188604845,-1.3293630402175296
380,10.4,1.6596028954336504,1.5294129381313668,0.8057784290890666,0.4406158949991029,0.6381315651253523
319,21.0,-0.6373310900407125,-0.6184818904591101,-0.025651267539835248,0.43327703750126295,0.010773854667266084
321,23.1,-0.5224843907669944,-0.7193498796470607,0.5286351968794337,0.4406158949991029,-0.809832436244427
366,21.9,1.6596028954336504,1.5294129381313668,0.8057784290890666,-0.44519515850888836,0.18861856276587527
272,24.4,-0.7521777893144307,-1.099088191884051,0.06672980986337734,0.4193660688113262,-0.6894021614689908
238,23.7,-0.4076376914932763,-0.6422155349739219,-0.8570809641687354,0.24903885374950818,-0.8812503898903252
18,20.2,-0.6373310900407125,-0.6006816570730011,1.175302738701912,-0.7413783028993428,-0.13486275668907546
81,23.9,-0.6373310900407125,-0.7549503464192785,0.25149196466979923,0.4267049263091668,-0.7608201151148891
176,23.2,-0.5224843907669944,-0.6659491794887338,-0.8570809641687354,0.40041648154078346,-0.35611837778813266
170,17.4,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,-0.7052316913428153,0.24883370015359332
264,36.5,-0.5224843907669944,-0.855818335607229,-2.519940357426539,0.3419246919311297,-0.6375891362749079
223,30.1,-0.17794429294583997,-0.6006816570730011,-0.48755665455589164,0.4406158949991029,-0.7076067378885336
11,18.9,-0.5224843907669944,-0.5769480125581892,-1.5037485059912152,0.4406158949991029,0.0863928644099817
90,22.6,-0.8670244885881488,-0.8202178688350111,-0.3027944997494681,0.3889152869546155,-0.5381641419835593
162,50.0,-0.5224843907669944,-0.03107418871751556,-1.7347011994992434,0.36076474401513825,-1.5030066922193213
